repo,project,file,kind,name,signature,tags,depends_on,lines,body_hash
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockPhraseProgrammingPort.cs,class,TheWatch.Adapters.Mock.MockPhraseProgrammingPort,class MockPhraseProgrammingPort : IPhraseProgrammingPort (6 members),#mock,IPhraseProgrammingPort,45,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockQuickTapConfigurationPort.cs,class,TheWatch.Adapters.Mock.MockQuickTapConfigurationPort,class MockQuickTapConfigurationPort : IQuickTapConfigurationPort (2 members),#mock,IQuickTapConfigurationPort,17,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockQuickTapEventPort.cs,class,TheWatch.Adapters.Mock.MockQuickTapEventPort,class MockQuickTapEventPort : IQuickTapEventPort (2 members),#mock,IQuickTapEventPort,17,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockEscalationAdapter,class MockEscalationAdapter : IEscalationPort (7 members),#adapter #escalation #mock,IEscalationPort,36,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockMessageGuardrailsAdapter,class MockMessageGuardrailsAdapter : IMessageGuardrailsPort (9 members),#adapter #guardreport #messaging #mock,IMessageGuardrailsPort,153,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockNavigationAdapter,class MockNavigationAdapter : INavigationPort (9 members),#adapter #mock,INavigationPort,86,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockParticipationAdapter,class MockParticipationAdapter : IParticipationPort (8 members),#adapter #mock,IParticipationPort,127,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockResponderCommunicationAdapter,class MockResponderCommunicationAdapter : IResponderCommunicationPort (10 members),#adapter #mock #volunteering,IMessageGuardrailsPort; IResponderCommunicationPort; IResponseTrackingPort,138,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockResponseDispatchAdapter,class MockResponseDispatchAdapter : IResponseDispatchPort (4 members),#adapter #emergency #mock,IResponseDispatchPort,32,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockResponseRequestAdapter,class MockResponseRequestAdapter : IResponseRequestPort (9 members),#adapter #mock,IResponseRequestPort,64,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockResponseCoordinationAdapter.cs,class,TheWatch.Adapters.Mock.MockResponseTrackingAdapter,class MockResponseTrackingAdapter : IResponseTrackingPort (7 members),#adapter #mock,IResponseTrackingPort,38,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSceneNarrationAdapter.cs,class,TheWatch.Adapters.Mock.MockSceneNarrationAdapter,class MockSceneNarrationAdapter : ISceneNarrationPort (12 members),#adapter #mock #watchcall,ISceneNarrationPort,198,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSensorFusionPort.cs,class,TheWatch.Adapters.Mock.MockSensorFusionPort,class MockSensorFusionPort : ISensorFusionPort (16 members),#mock #sensor,ISensorFusionPort,571,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSpatialIndex.cs,class,TheWatch.Adapters.Mock.MockSpatialIndex,class MockSpatialIndex : ISpatialIndex (17 members),#mock #spatial,ISpatialIndex,335,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSpatialIndex.cs,record,TheWatch.Adapters.Mock.SpatialEntity,record SpatialEntity (0 members),#model #spatial,Dictionary,6,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockStorageService.cs,class,TheWatch.Adapters.Mock.MockStorageService,class MockStorageService : IStorageService (12 members),#mock #service,IStorageService,71,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockStructurePort.cs,class,TheWatch.Adapters.Mock.MockStructurePort,class MockStructurePort : IStructurePort (14 members),#guardreport #mock,IStructurePort,101,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSurveyPort.cs,class,TheWatch.Adapters.Mock.MockSurveyPort,class MockSurveyPort : ISurveyPort (7 members),#mock,ISurveyPort,52,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSwarmAgentAdapter.cs,class,TheWatch.Adapters.Mock.MockSwarmAgentAdapter,class MockSwarmAgentAdapter : ISwarmAgentPort (7 members),#adapter #mock #swarm,IContextRetrievalPort?; ISwarmAgentPort,153,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSwarmInventoryPort.cs,class,TheWatch.Adapters.Mock.MockSwarmInventoryPort,class MockSwarmInventoryPort : ISwarmInventoryPort (11 members),#mock #swarm,ISwarmInventoryPort,80,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockSwarmPort.cs,class,TheWatch.Adapters.Mock.MockSwarmPort,class MockSwarmPort : ISwarmPort (13 members),#mock #swarm,ISwarmPort,93,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockTelephonyPort.cs,class,TheWatch.Adapters.Mock.MockTelephonyPort,class MockTelephonyPort : ITelephonyPort (15 members),#mock,ITelephonyPort,108,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockThreatTrackingPort.cs,class,TheWatch.Adapters.Mock.MockThreatTrackingPort,class MockThreatTrackingPort : IThreatTrackingPort (15 members),#mock,IThreatTrackingPort,108,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockVectorSearchPort.cs,class,TheWatch.Adapters.Mock.MockVectorSearchPort,class MockVectorSearchPort : IVectorSearchPort (7 members),#mock,IVectorSearchPort,41,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockVolunteeringAdapter.cs,class,TheWatch.Adapters.Mock.MockVolunteeringAdapter,class MockVolunteeringAdapter : IVolunteeringPort (16 members),#adapter #mock #volunteering,IVolunteeringPort,299,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/MockWatchCallAdapter.cs,class,TheWatch.Adapters.Mock.MockWatchCallAdapter,class MockWatchCallAdapter : IWatchCallPort (26 members),#adapter #mock #watchcall,IWatchCallPort,487,
TheWatch.Adapters.Mock,TheWatch.Adapters.Mock,./TheWatch.Adapters.Mock/ServiceCollectionExtensions.cs,class,TheWatch.Adapters.Mock.ServiceCollectionExtensions,class ServiceCollectionExtensions (1 members),,,84,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockNotificationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockNotificationRegistrationAdapterTests,class MockNotificationRegistrationAdapterTests (7 members),#mock #notification,,83,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockNotificationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockNotificationSendAdapterTests,class MockNotificationSendAdapterTests (6 members),#mock #notification,,72,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockNotificationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockNotificationTrackingAdapterTests,class MockNotificationTrackingAdapterTests (7 members),#mock #notification,,69,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockNotificationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockSmsAdapterTests,class MockSmsAdapterTests (9 members),#mock,,89,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockEscalationAdapterTests,class MockEscalationAdapterTests (5 members),#escalation #mock,,33,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockNavigationAdapterTests,class MockNavigationAdapterTests (6 members),#mock,,58,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockParticipationAdapterTests,class MockParticipationAdapterTests (8 members),#mock,,96,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockResponseDispatchAdapterTests,class MockResponseDispatchAdapterTests (3 members),#emergency #mock,,30,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockResponseRequestAdapterTests,class MockResponseRequestAdapterTests (9 members),#mock,,89,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.MockResponseTrackingAdapterTests,class MockResponseTrackingAdapterTests (7 members),#mock,,70,
TheWatch.Adapters.Mock.Tests,TheWatch.Adapters.Mock.Tests,./TheWatch.Adapters.Mock.Tests/MockResponseCoordinationTests.cs,class,TheWatch.Adapters.Mock.Tests.TestRequestFactory,class TestRequestFactory (1 members),,,18,
TheWatch.Adapters.Oracle,TheWatch.Adapters.Oracle,./TheWatch.Adapters.Oracle/OracleInfrastructureHealthProvider.cs,class,TheWatch.Adapters.Oracle.OracleInfrastructureHealthProvider,class OracleInfrastructureHealthProvider : IInfrastructureHealthProvider (4 members),,IInfrastructureHealthProvider,31,
TheWatch.Adapters.Oracle,TheWatch.Adapters.Oracle,./TheWatch.Adapters.Oracle/OraclePortAdapter.cs,class,TheWatch.Adapters.Oracle.OraclePortAdapter,class OraclePortAdapter : IOraclePort (9 members),#adapter,IOraclePort,90,
TheWatch.Adapters.Oracle,TheWatch.Adapters.Oracle,./TheWatch.Adapters.Oracle/ServiceCollectionExtensions.cs,class,TheWatch.Adapters.Oracle.ServiceCollectionExtensions,class ServiceCollectionExtensions (1 members),,,25,
TheWatch.ApiService,TheWatch.ApiService,./TheWatch.ApiService/Program.cs,record,WeatherForecast,record WeatherForecast (1 members),#model,DateOnly; string?,4,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Controllers/BuildController.cs,class,TheWatch.BuildServer.Controllers.BuildController,class BuildController : ControllerBase (18 members),#controller,BuildOrchestrator; ControllerBase; LsifIndexer,195,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Controllers/BuildController.cs,record,TheWatch.BuildServer.Controllers.QueueBuildRequest,record QueueBuildRequest (0 members),#messaging #model,BuildTrigger; string?,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Controllers/BuildController.cs,record,TheWatch.BuildServer.Controllers.RegisterAgentRequest,record RegisterAgentRequest (0 members),#model #swarm,,4,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Controllers/BuildController.cs,record,TheWatch.BuildServer.Controllers.UpdateAgentStatusRequest,record UpdateAgentStatusRequest (0 members),#model #swarm,AgentBranchStatus; List,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Lsif/LsifIndexer.cs,class,TheWatch.BuildServer.Lsif.LsifIndexer,class LsifIndexer : IDisposable (21 members),,IDisposable,343,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Lsp/LspServer.cs,class,TheWatch.BuildServer.Lsp.LspServer,class LspServer (16 members),,BuildOrchestrator; LsifIndexer,217,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Lsp/LspWebSocketMiddleware.cs,class,TheWatch.BuildServer.Lsp.LspWebSocketMiddleware,class LspWebSocketMiddleware (5 members),,IServiceProvider; RequestDelegate,40,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Lsp/LspWebSocketMiddleware.cs,class,TheWatch.BuildServer.Lsp.LspWebSocketMiddlewareExtensions,class LspWebSocketMiddlewareExtensions (1 members),,,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.AgentBranch,record AgentBranch (9 members),#model #swarm,,12,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.BuildDiagnostic,record BuildDiagnostic (0 members),#model,,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.BuildLogEntry,record BuildLogEntry (0 members),#model,string?,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.BuildRun,record BuildRun (11 members),#model,,26,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.LsifIndexSummary,record LsifIndexSummary (0 members),#model,,6,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.MergePlan,record MergePlan (4 members),#model,,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.MergeStep,record MergeStep (0 members),#model,List; string?,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.ProjectBuildResult,record ProjectBuildResult (0 members),#model,List,8,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.TestResult,record TestResult (0 members),#model,string?,6,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/BuildModels.cs,record,TheWatch.BuildServer.Models.TestRunSummary,record TestRunSummary (0 members),#model,List,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.AdapterImplementation,record AdapterImplementation (0 members),#model,,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.DefinitionResult,record DefinitionResult (0 members),#model,LsifRange,4,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.HoverResult,record HoverResult (0 members),#model,,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.LsifDocument,record LsifDocument (0 members),#model,,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,class,TheWatch.BuildServer.Models.LsifIndex,class LsifIndex (14 members),,,24,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.LsifRange,record LsifRange (0 members),#model,,7,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.LsifResultSet,record LsifResultSet (0 members),#model,,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.PortAdapterLink,record PortAdapterLink (0 members),#model,List,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.ReferenceResult,record ReferenceResult (0 members),#model,LsifRange,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LsifModels.cs,record,TheWatch.BuildServer.Models.SymbolInfo,record SymbolInfo (0 members),#model,LsifRange; string?; SymbolKind,10,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.AdapterMapEntry,record AdapterMapEntry (0 members),#model,,6,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.AgentBranchesResponse,record AgentBranchesResponse (0 members),#model #swarm,List; MergePlan?,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.BuildStatusResponse,record BuildStatusResponse (0 members),#model,BuildRun?,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.CustomCapabilities,record CustomCapabilities (0 members),#model,,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.InitializeResult,record InitializeResult (0 members),#model,ServerCapabilities; ServerInfo?,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspHover,record LspHover (0 members),#model,LspMarkupContent; LspRange?,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspLocation,record LspLocation (0 members),#model,LspRange,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspMarkupContent,record LspMarkupContent (0 members),#model,,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspPosition,record LspPosition (0 members),#model,,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspRange,record LspRange (0 members),#model,LspPosition,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.LspSymbolInformation,record LspSymbolInformation (0 members),#model,LspLocation; string?,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.PortAdapterMapRequest,record PortAdapterMapRequest (0 members),#model,string?,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.PortAdapterMapResponse,record PortAdapterMapResponse (0 members),#model,List,5,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.ReferenceParams,record ReferenceParams (0 members),#model,LspPosition; TextDocumentIdentifier,4,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.ServerCapabilities,record ServerCapabilities (0 members),#model,CustomCapabilities?,6,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.ServerInfo,record ServerInfo (0 members),#model,,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.TextDocumentIdentifier,record TextDocumentIdentifier (0 members),#model,,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.TextDocumentPositionParams,record TextDocumentPositionParams (0 members),#model,LspPosition; TextDocumentIdentifier,3,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Models/LspModels.cs,record,TheWatch.BuildServer.Models.WorkspaceSymbolParams,record WorkspaceSymbolParams (0 members),#model,,1,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Services/BuildOrchestrator.cs,class,TheWatch.BuildServer.Services.BuildOrchestrator,class BuildOrchestrator : IAsyncDisposable (36 members),,IAsyncDisposable; LsifIndexer,493,
TheWatch.BuildServer,TheWatch.BuildServer,./TheWatch.BuildServer/Services/FileWatchService.cs,class,TheWatch.BuildServer.Services.FileWatchService,class FileWatchService : BackgroundService (13 members),#service,BackgroundService; BuildOrchestrator,117,
